hold,ticker,weight,abs_weight,is_active_holding
2,PFE,0.0,0.0,False
2,PFG,0.0,0.0,False
2,PG,0.02112486802957491,0.02112486802957491,True
2,PGR,0.0,0.0,False
2,PH,0.0,0.0,False
2,PHM,0.0,0.0,False
2,PKG,0.0,0.0,False
2,PLD,0.0,0.0,False
2,PM,0.0,0.0,False
2,PNC,0.009034595365183916,0.009034595365183916,True
2,PNR,0.0,0.0,False
2,PNW,0.0,0.0,False
2,PPG,0.0,0.0,False
2,PPL,0.009664262145766826,0.009664262145766826,True
2,PRU,0.0,0.0,False
2,PSA,0.0,0.0,False
2,PSX,0.0,0.0,False
2,PWR,0.012094093053162383,0.012094093053162383,True
2,PYPL,0.009739565216228974,0.009739565216228974,True
2,QCOM,0.0,0.0,False
2,RCL,0.0,0.0,False
2,REG,0.0,0.0,False
2,REGN,0.0,0.0,False
2,RF,0.0,0.0,False
2,RJF,0.0,0.0,False
2,RL,0.0,0.0,False
2,RMD,0.0,0.0,False
2,ROK,0.0,0.0,False
2,ROL,0.0,0.0,False
2,ROP,0.0,0.0,False
2,ROST,0.0,0.0,False
2,RSG,0.0,0.0,False
2,SBAC,0.0,0.0,False
2,SBUX,0.0,0.0,False
2,SCHW,0.0,0.0,False
2,SHW,0.0,0.0,False
2,SJM,0.0,0.0,False
2,SLB,0.0,0.0,False
2,SNA,0.0,0.0,False
2,SNPS,0.0,0.0,False
2,SO,0.0,0.0,False
2,SPG,0.0,0.0,False
2,SPGI,0.0,0.0,False
2,SRE,0.0,0.0,False
2,STE,0.0,0.0,False
2,STT,0.0,0.0,False
2,STX,0.0,0.0,False
2,STZ,0.0,0.0,False
2,SWK,0.0,0.0,False
2,SWKS,0.0,0.0,False
2,SYF,0.0,0.0,False
2,SYK,0.0,0.0,False
2,SYY,0.0,0.0,False
2,T,0.01028992854598256,0.01028992854598256,True
2,TAP,0.0,0.0,False
2,TDG,0.0,0.0,False
2,TEL,0.0,0.0,False
2,TFC,0.0,0.0,False
2,TGT,0.009303587083831949,0.009303587083831949,True
2,TJX,0.0,0.0,False
2,TMO,0.0,0.0,False
2,TMUS,0.0,0.0,False
2,TPR,0.0,0.0,False
2,TROW,0.0,0.0,False
2,TRV,0.0,0.0,False
2,TSCO,0.0,0.0,False
2,TSN,0.0,0.0,False
2,TTWO,0.0,0.0,False
2,TXN,0.0,0.0,False
2,TXT,0.0,0.0,False
2,UAL,0.0,0.0,False
2,UDR,0.0,0.0,False
2,UHS,0.0,0.0,False
2,ULTA,0.0,0.0,False
2,UNH,0.008577969409881148,0.008577969409881148,True
2,UNP,0.0,0.0,False
2,UPS,0.0,0.0,False
2,URI,0.0,0.0,False
2,USB,0.0,0.0,False
2,V,0.0,0.0,False
2,VLO,0.0,0.0,False
2,VMC,0.0,0.0,False
2,VRSK,0.0,0.0,False
2,VRSN,0.0,0.0,False
2,VRTX,0.0,0.0,False
2,VTR,0.0,0.0,False
2,VZ,0.0,0.0,False
2,WAB,0.0,0.0,False
2,WAT,0.0,0.0,False
2,WDC,0.0,0.0,False
2,WEC,0.0,0.0,False
2,WELL,0.0,0.0,False
2,WFC,0.0,0.0,False
2,WM,0.0,0.0,False
2,WMB,0.0,0.0,False
2,WMT,0.0,0.0,False
2,WRB,0.0,0.0,False
2,WY,0.0,0.0,False
2,WYNN,0.0,0.0,False
2,XEL,0.0,0.0,False
2,XOM,0.020553128412966908,0.020553128412966908,True
