iteration,eta,theta,weighted_l1_S,data_budget_term,smoothed_logpost
636,5.918002428220063,371.66853726746024,1.0691337577956346,140.31955021834983,-537.402060166807
637,5.918815107485313,371.970707348292,1.0663258998697172,141.1662405053147,-537.5267393150557
638,5.917860255130035,371.6156997591757,1.0694394972915027,140.40515573610722,-537.544356073177
639,5.916914200487528,371.2642972503867,1.0704438485856564,140.61662894942398,-537.7534599027977
640,5.916303878111298,371.03777547496514,1.0706999669508859,140.50912196000766,-537.4988233770332
641,5.916738399006362,371.1990341738667,1.068987025430281,141.59822426233671,-538.1244993113945
642,5.914200914680416,370.25831647581106,1.0752629318951672,138.35502805835065,-536.2008450693232
643,5.914089434158561,370.21704218615173,1.0724782142897946,138.34666722247394,-535.1177400848813
644,5.914016962451905,370.1902128974652,1.0725091524035473,138.85154514843626,-535.6058562583249
645,5.9140734577891365,370.2111275091661,1.0722926960524126,138.67435606643056,-535.3699298024276
646,5.915148083216753,370.60917964053834,1.0699053525300366,138.34091175777414,-534.5778717266942
647,5.915459857058026,370.72474390210664,1.0704967641148144,137.57902816639503,-534.1587073519285
648,5.916328607109819,371.04695098101615,1.0688881885389225,137.1003402380933,-533.4277070024956
649,5.916752101611817,371.20412060262606,1.068976451953373,137.24010985594342,-533.7684034771112
650,5.9169699280350905,371.28498747567227,1.068993649359318,137.41921953172655,-534.0397069110821
651,5.916953322351541,371.27882208585413,1.0692975607119426,136.57055404238199,-533.2972958340047
652,5.916433795723368,371.08598294817443,1.0704694505718402,135.99402805613934,-532.9497623970685
653,5.916798363588244,371.221293636129,1.0689949010191033,135.9412730489071,-532.4942330972905
654,5.9170004315886,371.29631315989104,1.0689781020931037,136.0236155315174,-532.6504202210479
655,5.917402320863193,371.44556315482305,1.068301436377074,135.67395955817148,-532.2087389354464
656,5.918552537712373,371.8730519053683,1.0661465734402584,137.08585104267797,-533.2764241407286
657,5.920301781107448,372.5241176554379,1.0635373990774286,135.36263020335633,-531.2733338552614
658,5.920988373941588,372.7799778710085,1.0641214476077594,134.8936125106867,-531.2939529068394
659,5.921110674809128,372.825571973746,1.0646895410571626,134.97623490112696,-531.6365805338625
660,5.922216136658054,373.2379443088142,1.0622911425126509,134.85156557852568,-531.0551596842865
661,5.921962814946983,373.1434070088061,1.0642490026806513,134.12227259859202,-530.9569304624854
662,5.919799790084885,372.3371608219386,1.0689309255883908,133.84290621360492,-531.5635333621594
663,5.9188267928858975,371.9750540004094,1.0684931251677647,134.0878765774353,-531.2588133985536
664,5.917599038211164,371.51864012844106,1.0701276221564344,133.39126998378543,-530.6824690580208
665,5.916551818214204,371.12978202478365,1.0710252523529018,133.41869750285775,-530.6288648566717
666,5.915213024701888,370.63324833258883,1.0728306227794917,134.3959958344495,-531.7431461527004
667,5.914263115910631,370.28134771487163,1.073361800949469,135.00046990233153,-532.1670338815267
668,5.913808427704055,370.11302342338547,1.0732235685533775,134.84583772933178,-531.7808963164077
669,5.914183247186453,370.25177499702596,1.0717652629478702,135.91259156712107,-532.4563495577022
670,5.913876919153201,370.138373868842,1.072963135401904,134.80152877742853,-531.6686046804341
671,5.912917324198649,369.78336131416137,1.0748299427780688,135.5435354706881,-532.7192250125048
672,5.912094370302958,369.4791718405302,1.075542215808754,135.14907502949845,-532.2614407396024
673,5.912771932010325,369.7296016102695,1.072884532718832,134.69447352689127,-531.0931858262516
674,5.913396622449054,369.96064031363153,1.072280982723292,137.09763874936542,-533.5211257340154
675,5.914224286332739,370.26697012557804,1.071129603856874,135.43914751395397,-531.7639743717525
676,5.914890974540288,370.51390505336167,1.0706220460219287,135.2053636214832,-531.6060775373613
677,5.913523352148735,370.0075282854588,1.0747218914227878,134.42574291909654,-531.8020562087765
678,5.911028701456213,369.0856391226005,1.0788707601648069,134.33386459028824,-532.252079224312
679,5.90916598382574,368.39877670941723,1.0800672975107806,133.46580763514757,-531.0848212354853
680,5.909978684150222,368.69829620809924,1.0756952757935823,135.2174421236291,-531.547827477324
681,5.910451696928839,368.8727364666432,1.0756308879664598,134.35971345131895,-530.8534531520561
682,5.910473270118287,368.880694313907,1.07620036180908,132.95284095380134,-529.6651963082038
683,5.909740720867658,368.6105699894812,1.0779822504072796,132.91265263806358,-529.9915288692362
684,5.908956632328401,368.3216599464319,1.0788978033919423,133.9255644707781,-531.0306524915586
685,5.909079128637558,368.36678075386754,1.0775678813570713,133.44840418859138,-530.1122061407582
686,5.909497603329859,368.5209651879893,1.0767236682170793,133.03176121733716,-529.550365684707
687,5.909816887234634,368.6386467866665,1.0765107894854542,134.4495497433206,-531.0162127353015
688,5.911112158452563,369.1164431868271,1.0738152459298709,133.17587043451934,-529.2628886027006
689,5.9121962405260176,369.5168126833895,1.072930394586206,134.1535163827564,-530.3411978927255
690,5.91163144635778,369.3081706679632,1.0757363485658797,133.34482139008628,-530.345908741207
691,5.910545131809972,368.90720365712184,1.0776038492251534,133.72960586212884,-530.9882237252191
692,5.909599067285293,368.5583586797913,1.0784389288472298,134.13442108278738,-531.3254055065005
693,5.908796370963959,368.26263694433504,1.079114876785343,136.20283271311507,-533.3242695264942
694,5.909594102756164,368.5565289656257,1.076098382029644,134.16451401438943,-530.4909041394751
695,5.9103285932272644,368.8273296623043,1.0753916967384143,134.67043025873468,-531.0271769690336
696,5.909792953202866,368.62982388316766,1.0776856851301955,133.4972696706572,-530.4876024043774
697,5.9095767350471196,368.5501280386491,1.07748728386011,134.40177998284258,-531.2331716391448
698,5.909500788617059,368.5221390349722,1.077379085464744,133.5660303353152,-530.3275551519571
699,5.909330734110341,368.45947551266215,1.0776906919121356,132.96859076158412,-529.7773891939929
700,5.908895293645901,368.29906827395325,1.0785226675608723,133.81629357501913,-530.7588792117374
701,5.9088478975274565,368.28161274135596,1.078044280056078,133.11821280395168,-529.8658171219147
702,5.908463614735179,368.1401156440582,1.0789206121938308,133.31301418479492,-530.2309036399712
703,5.908089800203952,368.002525237552,1.0793106690547922,133.11717649027904,-530.0303650500936
704,5.907301588394312,367.7125755870634,1.080733191217056,134.1241192247869,-531.2478758560748
705,5.9061748573671355,367.2984957411784,1.0824206676754122,132.36149110121033,-529.6581654331626
706,5.9068246270047515,367.53723270526876,1.0792619989047174,133.28915029856847,-529.6829527187747
707,5.9060397146109,367.24886136404155,1.082099662703158,133.857599104396,-530.9828624078807
708,5.9063918746705735,367.37821452014526,1.0801401458195419,133.1082444533989,-529.6532746893635
709,5.906995660399398,367.6000992218208,1.0791362772839626,133.60296857869787,-530.0189557861827
710,5.907652961259847,367.84180251052834,1.0783507867819973,131.89876411315535,-528.2856390038068
711,5.909611048743737,368.5627745729044,1.0744188931350849,132.18127647962737,-527.895383050868
712,5.908740067630997,368.241903114167,1.0793122968964752,131.72097373447056,-528.8929817516671
713,5.909205154878836,368.41320756009424,1.0769425532209782,132.73595436081217,-529.2193355253138
714,5.910255530700653,368.80038319011635,1.0749884867638981,132.0533075936745,-528.232429711672
715,5.91079931203987,369.0009844930709,1.0751139590606638,131.30845006259457,-527.7494474929305
716,5.9101893521212805,368.775977312267,1.0773920395675618,131.32214652235393,-528.3615311496796
717,5.909508957857069,368.5251495930719,1.0782262023634668,131.93917538589946,-529.0160018079573
718,5.9085292663399205,368.16428542680393,1.0797074697672746,130.25083937361597,-527.4844627106588
719,5.907492718527011,367.78286325726214,1.0809103522323664,129.87485439378156,-527.1396247231066
720,5.9066450386199945,367.47123321385754,1.0815617182147232,129.5830224184808,-526.7507736020488
721,5.905068571512046,366.89238329039307,1.0843078047813703,129.63154389055376,-527.1816173044896
722,5.904151927451472,366.5562276574498,1.084364690964318,129.58763442481222,-526.7950734491503
723,5.902569352980674,365.97658391512,1.0870384573275125,130.47108083328024,-528.0288678859699
724,5.901551927694661,365.60441944143327,1.0873376015132412,130.46900249935055,-527.7321555052911
725,5.900912203150174,365.3706081161393,1.0874916277300135,130.19000618246486,-527.2555521402767
726,5.900753297538919,365.3125532890629,1.086970702552467,130.35711013163882,-527.1693078534886
727,5.899364924367031,364.8057150624351,1.0902637162188753,129.78894975342507,-527.2522931747933
728,5.898147352911946,364.36180833604266,1.0913477773838622,130.45688439986773,-527.8319022531298
729,5.899227580369217,364.7556146276788,1.0868221082242955,129.8937378956228,-526.0471872467056
730,5.899638314946918,364.9054631428935,1.0873527395803984,128.6064546959472,-525.1162456572669
731,5.898835210808989,364.6125237016742,1.0900020145674203,128.91248888618549,-526.070070126302
732,5.900128664961277,365.08443841866364,1.0855208611921041,129.01323604648334,-525.0486516957664
733,5.9018161604358905,365.70103686356885,1.0831071530601024,130.6190779407721,-526.4405457040392
734,5.9015125716312875,365.5900309738706,1.0863615683203904,129.8895562412987,-526.7802575510822
735,5.9015649796455145,365.6091913234887,1.085781790737802,130.19377359733943,-526.8933767067049
736,5.901791544330611,365.6920348391425,1.0852788848617156,130.8951782361011,-527.5006119603063
737,5.903206490096567,366.20983547900386,1.0819874597250805,134.29641005492874,-530.2576776396759
738,5.90377881635641,366.4194869732664,1.0826119878776386,134.83304193124567,-531.2503460190552
739,5.903211205885797,366.21156245147404,1.084912239563583,132.7687435363096,-529.8029653015476
740,5.902388116028843,365.91026144483243,1.0861855420478306,132.72505076968375,-529.8987511709432
741,5.901510228580944,365.58917437902664,1.0872231090694662,132.51912926062514,-529.7238712456648
742,5.900973019665772,365.39282935912917,1.087302575283524,132.22515003427364,-529.2458811546862
743,5.900124037250457,365.0827489173671,1.0886929311539948,130.93465967611218,-528.1263916850478
744,5.900102470589668,365.0748753864645,1.087480468757088,130.672228083844,-527.4125333404347
745,5.899752214532511,364.94702809099647,1.0883547972272885,130.71810386839775,-527.638730295135
746,5.899556425833468,364.8755825814866,1.088336622953018,131.01606397355255,-527.8534502068762
747,5.899122531411814,364.71729944317565,1.0891682452567324,130.43786450560685,-527.4054057637527
748,5.899521201296885,364.86273023454015,1.0874780591830646,130.45553059078478,-526.9645684101525
749,5.901367708173787,365.53707417380116,1.0832777157583282,133.345614043887,-529.051601547648
750,5.901414436964192,365.55415567822143,1.0859517014692066,130.84359926785393,-527.545553987504
751,5.9017093709089625,365.66198590799877,1.0852551165298054,130.92958287951157,-527.4937587238388
752,5.9015716410862105,365.6116268155465,1.08606071753704,130.95769461092573,-527.7619774767693
753,5.902555827617153,365.9716339822574,1.0832863103552994,135.98386593292037,-532.1632124342261
754,5.902425880189269,365.9240799995687,1.085122268971955,132.13962947469844,-528.9395128375706
755,5.902438754938313,365.92879121059553,1.084890900361438,131.7103698330596,-528.4304227072041
756,5.903282392976036,366.2376329149459,1.082706503429854,131.2351819662495,-527.4898254187436
757,5.903347410778718,366.2614456552152,1.083825752158618,131.25735764019188,-527.947685427791
758,5.904171005720241,366.5632209823902,1.0817709610063604,131.4396401858139,-527.7033785007219
759,5.904203507501578,366.5751351336594,1.0829477920011172,130.56563654820818,-527.2736805872111
760,5.904307318036245,366.6131914697231,1.082725760278323,129.98644583912926,-526.6542081543197
761,5.903347929193108,366.26163553046854,1.0854000399795112,130.10188669806078,-527.3690212261023
762,5.903645398035341,366.3706031615779,1.083143295636735,129.09400029640787,-525.6524408889308
763,5.904176501404026,366.5652355034756,1.0822062251569209,129.21592475090793,-525.6417689947225
764,5.905126313666357,366.91356905865473,1.080529037171497,129.9853925477475,-526.1719250774015
765,5.907006856638397,367.6042149834282,1.077052770345507,133.1021147170617,-528.7559865293741
766,5.908486195501924,368.1484286239955,1.076078408610372,132.00994529862126,-527.8904385481179
767,5.908778496933736,368.2560546656584,1.0776016238836668,130.86604684947397,-527.4231259600696
768,5.907918652528712,367.9395478502456,1.0803144288971875,131.4055295583639,-528.6204378822325
769,5.907110198182497,367.6422057336001,1.0811107275246852,131.370516039728,-528.5576403243642
770,5.90623800418274,367.32169020388113,1.0821554815391654,130.88633460408815,-528.1106717732848
771,5.907621672545241,367.8302933934028,1.0771388365342738,131.13294122358155,-527.0623258064006
772,5.908321915230384,368.08795406769843,1.0774516705892097,131.99213263560057,-528.3131224077223
773,5.908794914513579,368.2621005884681,1.0772962475825008,131.01766536025224,-527.4687919783031
774,5.909648648658456,368.57663276232853,1.0757785346627542,130.73298270992225,-526.9630880458905
775,5.910055761688326,368.72671566031045,1.0760396333959141,131.225702804027,-527.7142148486786
776,5.910368519697088,368.8420559295342,1.0758503014164638,132.89297116511082,-529.4346849449993
777,5.9109937429093,369.0727366504974,1.0746853579988664,131.57167357378,-527.9315126198276
778,5.911400622062757,369.2229352074087,1.0745905421984356,132.88227971987567,-529.3680579595657
779,5.912019930942362,369.451669070882,1.0735890401396517,134.96959917481877,-531.3317120736513
780,5.911900454419518,369.4075309068922,1.074882373629762,133.78861570516062,-530.5802857245428
781,5.909744574658657,368.6119905403153,1.080419007878862,130.2790200783906,-528.257645413879
782,5.908231056022353,368.05451140701587,1.081045341788112,131.34916615260465,-528.9568401195129
783,5.9069906428300945,367.59825476747443,1.0819574650658645,130.79289854127788,-528.2433373265446
784,5.907839151762843,367.9102975371245,1.0777120458876257,130.40107566330042,-526.6267102116691
785,5.908143723837961,368.022369806078,1.0782519520698641,130.54153315925979,-527.0864788871667
786,5.909268289334155,368.4364678615413,1.0757258550053903,130.19449023540298,-526.2553314651282
787,5.9103724174229,368.843493577538,1.0745685080370257,130.47771860582424,-526.5497553143875
788,5.9100176371060655,368.7126583762735,1.0772876026604017,130.5939701615297,-527.526617114518
789,5.908789358586765,368.26005455687283,1.0800138221704545,130.89287664088502,-528.3429978097566
790,5.908753701761891,368.2469238067012,1.0781383843935453,133.81046231574692,-530.5553761031522
791,5.9100801733904955,368.735717016944,1.0745112614267338,137.24995496660168,-533.1837020479388
792,5.910052048698009,368.7253465841273,1.076727535121591,131.0991489541518,-527.8389345990206
793,5.909809737450446,368.6360111093207,1.077334711998696,131.3682079499304,-528.2357650739008
794,5.9081154095241715,368.01194965273817,1.0815117078740437,130.89471666148626,-528.6280715505965
795,5.906346648522947,367.36159979449366,1.0835515465530228,129.4972429665496,-527.2775694680588
796,5.905376568589211,367.00540247597667,1.0833091968148791,129.46502109724656,-526.7709786191099
797,5.903509647252555,366.3208714410455,1.0867995890026556,130.3914571975322,-528.2354820068365
798,5.903238078980088,366.2214038215557,1.0844891899637714,132.37661108535522,-529.2665653720936
799,5.903862602440238,366.45018911330635,1.0823400733192736,130.56821921101775,-526.9184030207462
800,5.905311813743379,366.98163786716486,1.07941215599852,129.39611500792864,-525.2468567855695
801,5.905551174659968,367.0694894420736,1.0811451004153718,130.62813292110542,-527.2090468521089
802,5.9051821554356145,366.9340587336001,1.082546407947945,131.07287967207094,-528.0217633084193
803,5.904839421484348,366.8083195225752,1.0828751180102307,130.90496972478476,-527.8384963499325
804,5.906123457166561,367.27961701001584,1.0787945832038424,132.70040400128764,-528.6448849374748
805,5.906459710638622,367.40313682227173,1.0800002147948262,132.65684343664705,-529.1773448517055
806,5.904967360146548,366.85525149040143,1.0846431743662492,130.90618898585043,-528.5390876916118
807,5.9036084774961735,366.35707681107573,1.0859007557081426,129.9755204885957,-527.5295453054674
808,5.903588686390853,366.3498262713319,1.083696684365946,129.70505573794293,-526.4437568565556
809,5.902354513688108,365.8979662101245,1.087062833659198,129.88554010125364,-527.3669031411807
810,5.901240359761505,365.4905265717194,1.0880773664569572,130.23905798874682,-527.6489176880116
811,5.900286125666393,365.14192939793037,1.088851014561293,129.42937679997127,-526.7429501864491
812,5.898623690924372,364.5354090586585,1.091855938364294,129.83403388535638,-527.5834954155788
813,5.897711472869344,364.20302490328135,1.0915923858187164,130.0828951602994,-527.3741883590527
814,5.897599517200499,364.16225259242117,1.0903630554789259,129.6349774406981,-526.4339081717858
815,5.89797000442239,364.29719504938635,1.0891407680127982,129.98446072208154,-526.485051589582
816,5.897953488021355,364.29117822050523,1.0898156396994205,129.56049266618072,-526.3003890917257
817,5.899303520078916,364.7833151149347,1.0860186604847955,129.9728592060037,-525.8632885641193
818,5.900695153544179,365.29131317538463,1.0844336918417523,130.44195603905766,-526.3043500160311
819,5.900972078976663,365.3924856382358,1.086031336293578,129.40413083276096,-525.9598563287898
820,5.900881266723531,365.35930502996337,1.0867564170198718,128.56458568504863,-525.3492403818188
821,5.8996894690731425,364.9241300404555,1.089932074860906,128.4156718754954,-525.8869937684358
822,5.90012884003603,365.0845023357371,1.0866668719110668,128.4121322326145,-524.8658606903502
823,5.8984640958419465,364.47723564222196,1.0920842455917075,128.8608944894391,-526.6301382042636
824,5.8982786484613206,364.4096505605062,1.0897522788162561,129.0940341221388,-525.9403335242961
825,5.897789022577908,364.2312698368998,1.0908104818823874,129.39405762174303,-526.4311064897537
826,5.898010150099748,364.31182030060944,1.0893439306852044,128.41189350739708,-525.0024061887385
827,5.898516963992279,364.49650538888204,1.0882971126361436,129.37135737172446,-525.7812199314523
828,5.899049928442043,364.6908208453331,1.0876705446672719,128.96225105384744,-525.354794348808
829,5.899377996998527,364.8104840642872,1.0876676756928962,129.22032374615998,-525.741803034447
830,5.899100840719981,364.7093885584239,1.0890187873462849,128.65980228163934,-525.5643883554657
831,5.899592339884048,364.8886869769296,1.087148499053053,128.67712460938623,-525.0941069080613
832,5.899924660457612,365.00996714550405,1.0870631491876366,128.81063251880508,-525.3285063937034
833,5.900627053753119,365.2664377602964,1.0856537174169105,128.93437033611997,-525.2154599890339
834,5.900121217699279,365.0817195493237,1.088309774413334,128.97780734457797,-526.02830965007
835,5.8992537933964195,364.76517610184425,1.0898869016083461,129.32373470316645,-526.6054913654982
836,5.898966363887079,364.66034689247874,1.0891877925889213,129.04606960727068,-525.9587927096725
837,5.899455519464028,364.83876616868764,1.087293282764335,129.40553776042498,-525.821684421128
838,5.8989540262227065,364.6558478632625,1.0895787039272382,128.88504564417758,-525.9354232482435
839,5.89959472008315,364.8895554856882,1.0868722424207908,127.91914549008551,-524.2362590964358
840,5.899604021435851,364.8929494679251,1.0879739379352038,127.7314204761698,-524.4544684813484
841,5.899471804461123,364.84470761531287,1.088367529298073,127.76199900946533,-524.5759828790391
842,5.899110151163368,364.7127841803461,1.0891670742151713,126.84617402005507,-523.8085930143295
843,5.8987522100440515,364.5822618391974,1.0895514218962798,127.01929434899267,-523.9804693886979
844,5.898315354105547,364.4230266969807,1.0901684453729699,127.20658111979124,-524.2185428732978
845,5.898561137240269,364.51260673902794,1.0886884954010023,127.88238571415643,-524.4524113681796
846,5.899103969132424,364.7105295215978,1.0875678659987469,127.48943227041364,-523.8659712339335
847,5.899946879813954,365.0180775221359,1.086114714143401,129.55285221303362,-525.7329502480042
848,5.9002252424086725,365.11969904447324,1.086818161702354,127.65762988251159,-524.2047919680645
849,5.9002054739803675,365.11248127322216,1.0873714513906103,127.75238549288174,-524.4937268808328
850,5.900718048274548,365.2996765172439,1.0858620762800735,129.35273928145062,-525.7459786749012
851,5.901401587051287,365.5494583693389,1.0848123505714133,127.46794848941923,-523.7483179980732
852,5.903108483600604,366.1739462949566,1.0811241427988034,128.33944762940607,-523.9471981194386
853,5.904321421691233,366.61836209215215,1.080696156006164,130.30469894883169,-526.2339617133453
854,5.904130346919169,366.54831726429376,1.0834192552251831,127.97469267848349,-524.8265103127063
855,5.90312027270781,366.1782631843116,1.0859840559736251,127.94629925667816,-525.3369197894563
856,5.901693413629837,365.6561509841789,1.0882862344719666,127.2933175375078,-524.9595166130937
857,5.900825899206355,365.33907655237203,1.0882271819429539,126.85296144012601,-524.1529907449446
858,5.900417791357271,365.19000922749564,1.0878436050553666,127.65575944853767,-524.6537129889352
859,5.899969294815061,365.02625949444666,1.0884058922613995,127.24443820910163,-524.269750815394
860,5.899811008783357,364.9684855088916,1.0880526341958918,125.86696749760121,-522.700556406526
861,5.899408835698157,364.8217345187011,1.088934309189044,126.03997500071723,-523.0357634665068
862,5.898468142234044,364.47871046301196,1.090941078343252,125.72633031287563,-523.0811158386427
863,5.897727730999917,364.20894621175,1.0913862613170258,125.83155170056892,-523.0539868700215
864,5.897283743209228,364.0472777784333,1.0913306966880592,125.26133054000799,-522.2878675596072
865,5.897268320951476,364.0416633907746,1.090562816805731,125.7185119217902,-522.4588594569448
866,5.897018842877542,363.95085430566917,1.091265048968788,125.65922138095961,-522.5562460710196
867,5.896946997015058,363.92470688194305,1.0910172481743392,125.61289161294333,-522.3912404703111
868,5.896950102392007,363.92583700709383,1.0908758761086352,125.78030832729509,-522.5084395477907
869,5.89665965532044,363.82015116228257,1.0917347643876154,124.83107647045445,-521.7565664421504
870,5.897236182314993,364.02996377609617,1.0895029174429145,126.91295997722426,-523.2547280803853
871,5.895984992156161,363.57477788933255,1.0942506504907272,124.7789090221344,-522.3516002508384
872,5.894448143501131,363.01644762538143,1.0964663282543092,125.79092395249576,-523.5578171619061
873,5.894074494912886,362.8808323800168,1.0947187862553527,124.3886524165285,-521.3741893649067
874,5.89388037934028,362.8103983958396,1.0945975777221884,126.15315308403115,-523.0167691772017
875,5.894810551962669,363.1480316998293,1.0914793682370738,124.90560526657622,-521.0055563906942
876,5.8959847300911505,363.574682609117,1.0897390314395576,125.18755455599597,-521.1198123587424
877,5.896999605681055,363.9438529789163,1.0889288994176665,126.37721186171619,-522.4164808744417
878,5.8969269012257,363.91739360117475,1.0910429511386068,126.02074299209286,-522.800477532568
879,5.897544219078749,364.14211566061294,1.08907658992225,127.86534250395852,-524.1738902533605
880,5.897576949529859,364.1540343913784,1.0901366088694324,126.6409531707245,-523.3493102986897
881,5.8964611558954765,363.74794023863717,1.0935102602509992,124.67031127988925,-522.1628947047907
882,5.89410805956377,362.89301255287876,1.098414605368718,123.96706807246929,-522.3057973150525
883,5.893018196945784,362.49772446814933,1.097238876037213,122.45699778034752,-519.9359216974925
884,5.894263022856403,362.9492520063902,1.0914568065037693,123.81973658935485,-519.6948435172702
885,5.894187577166524,362.9218700826187,1.094042366469808,123.45067733230596,-520.2342803238602
886,5.893380856352051,362.62921151874497,1.096313371012724,123.33924749496595,-520.6268580665154
887,5.892680559242694,362.37535222898816,1.096881360693441,121.32945346572376,-518.5459548266303
888,5.892269260317123,362.2263382827016,1.0967840135547373,120.77235505237502,-517.7902685093702
889,5.89175658510247,362.04068141187383,1.0975411263398562,120.3267686489862,-517.4143086068555
890,5.8920588277447665,362.1501220820283,1.095651886337674,122.97593873219674,-519.4992443842928
891,5.892291125158143,362.2342583905869,1.0955306634748054,122.21796425786131,-518.7894187919
892,5.8914467978735,361.9285432027943,1.0985211811903284,120.21328641168076,-517.5328559435604
893,5.890337649669124,361.5273333507132,1.1002511585947445,121.18888203211174,-518.6935087448765
894,5.889567877113291,361.24914661530994,1.1004482772818194,120.05435784731914,-517.3245278138005
895,5.888856487848991,360.9922492385224,1.1011208606895297,119.66146563688304,-516.8921086746325
896,5.888020462960428,360.6905768539624,1.102284838849671,119.23460461406586,-516.5533493301193
897,5.888661007784177,360.9216893469945,1.0987182581395865,121.29332549745867,-517.5792259568757
898,5.889768298792012,361.321556031677,1.0965929899903737,120.56296460717101,-516.5201376152827
899,5.889864812695127,361.35643026822675,1.0984507417146199,120.4081549909912,-517.0745663929532
900,5.890197637616434,361.47671871007964,1.0976251129449965,121.59435521834584,-518.0941132928258
901,5.889630502017545,361.2717705169311,1.100000071134012,119.34195405530258,-516.4759678691895
902,5.888612487704348,360.9041778226493,1.1020009983162662,119.83933716188383,-517.2907777825422
903,5.888885191539889,361.00261119717356,1.099181533621202,119.82300344412944,-516.3649393939313
904,5.888048901154575,360.70083438846615,1.1022725383225755,120.55754027051947,-517.8831398277322
905,5.88760109844665,360.53934773785437,1.1020069378718576,120.37528290674403,-517.4273580017551
906,5.88765581791903,360.5590768005118,1.1009602218289922,120.98671947289799,-517.6834754598344
907,5.8881974028141695,360.7544030384081,1.0994050379721778,121.02371758005792,-517.3738533547063
908,5.88867412305599,360.92642296409497,1.0990074982670457,121.1024951614416,-517.4980591348992
909,5.889275757650731,361.1436341206274,1.0980985652963944,121.33568572031234,-517.6413163817494
910,5.88929248548738,361.14967532287386,1.099234195468946,121.27088169323895,-517.9932697697868
911,5.888816947595547,360.97797579568584,1.100730112085604,121.05262388807249,-518.1265194914099
912,5.8888782226022816,361.0000954012662,1.0996013297419989,120.4874363648342,-517.1782727736813
913,5.889454194866578,361.2080813349404,1.0979469200119447,120.65076360667231,-516.9736835708223
914,5.889362911697729,361.1751106215209,1.0993709996257643,121.25943076049822,-518.0591510185916
915,5.888136863454658,360.73256385897895,1.1029747955375502,120.30427274308138,-517.9181272414693
916,5.887219111249453,360.4016526234925,1.1033775470755889,120.83731027845342,-518.2318319880027
917,5.88659982263739,360.1785290803196,1.1034681513936855,120.00172892479787,-517.1830068128958
918,5.88641807006891,360.11307165625556,1.1027953287104024,120.77681042746882,-517.643661931282
919,5.886080323945826,359.9914653996089,1.1034810152380303,122.16476193891386,-519.1445263077849
920,5.886159226699395,360.01987083810917,1.1025584411436262,120.8703170977897,-517.5492396611562
921,5.886003570557896,359.96383589535594,1.1032015805405893,120.5872132735022,-517.4359431435189
922,5.885395541108759,359.74503380830436,1.1047837848842716,121.15365031287372,-518.3305083046828
923,5.88356170647997,359.0859254403589,1.1092839616537258,120.65776035073263,-518.7233613526257
924,5.883821501175262,359.1792261779361,1.1047717625690714,119.96210737766488,-516.5107025958916
925,5.883457106598421,359.04836705942716,1.1064391115483705,119.27217804549956,-516.2747322949662
926,5.883193057463094,358.95357316423855,1.1065286902157672,119.61578478038346,-516.5461395750835
927,5.883388346210669,359.02367960325586,1.1053794675556476,120.43007347650578,-517.0250746711895
928,5.8840334513888415,359.2553623598927,1.1037498189448889,120.86859087926288,-517.1337280413732
929,5.88388812003266,359.2031550846344,1.1055202530373363,121.07599401359624,-517.9195284443331
930,5.884443082168151,359.40255455911654,1.103478316312404,120.5864371794026,-516.9162426107844
931,5.8849451440268945,359.58304217787924,1.1030310247072923,120.70554462885026,-517.0734114197151
932,5.8852589207037465,359.6958886532763,1.10306871647632,120.23479461938683,-516.7405268081787
933,5.8842605349831825,359.33695262241804,1.1068549393545373,119.59600290588764,-517.0674051579456
934,5.883694661583591,359.1336709207169,1.1065984100248334,120.11870180099636,-517.27433396844
935,5.883420147538318,359.03509721447114,1.1063055503060748,120.69873938316458,-517.638677593885
936,5.882176948370299,358.5890224176851,1.1096750076688906,119.19595989255906,-516.8521479547449
937,5.880679396527464,358.0524186625993,1.1118653709953623,120.38251855671673,-518.2275928258947
938,5.880068772921497,357.8338501419308,1.110716947951544,119.16091060971797,-516.3522040607056
939,5.880256138699648,357.9009022411497,1.1088570581606663,118.19944452658467,-514.7994598873787
940,5.880330181381103,357.92740316473424,1.1090097534196905,118.27954662347585,-514.9635628957587
941,5.880280650477037,357.9096751359117,1.1093213630776293,118.8039046124245,-515.5798142896463
942,5.881240730180952,358.2534619558116,1.1061550343052025,118.82674874093392,-514.8491787115704
943,5.882318623265126,358.63982907865153,1.1047149859883407,118.5887934002353,-514.5215824088424
944,5.884000728351936,359.2436066257545,1.1015945239424234,118.44064638280406,-513.9185485328128
945,5.885085845314083,359.6336395342379,1.1016411531872494,118.70172672239201,-514.6254852862912
946,5.885678714310551,359.8469183861669,1.1020119604031564,119.52104249699292,-515.8128790768303
947,5.885398902297013,359.74624298111854,1.1041387992467002,118.73402473749701,-515.6801856717584
948,5.885663499218199,359.8414433237232,1.102711287398487,118.71503783053942,-515.2527381559481
949,5.886178778214287,360.02690984078646,1.101618370502356,118.93312273996759,-515.281785201845
950,5.885632348423022,359.8302341512142,1.1044407609303328,119.16966697155455,-516.31709764618
951,5.884773207838214,359.521222154795,1.1060462213574411,119.2062305103049,-516.590025637607
952,5.8843355616574815,359.36391349030555,1.105648690271349,119.43023142937538,-516.497435412454
953,5.883685522776923,359.1303888825274,1.1068153476128426,118.66264318766093,-515.8909474018537
954,5.8825700503440315,358.73001218001764,1.109032450377898,118.60625210653409,-516.187746358704
